event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_a,serveratinglink_tot_a,doublefaults_tot_a,aces_tot_a,firstserve_percent_tot_a,firstserve_dividend_tot_a,firstserve_divisor_tot_a,firstservepointswon_percent_tot_a,firstservepointswon_dividend_tot_a,firstservepointswon_divisor_tot_a,secondservepointswon_percent_tot_a,secondservepointswon_dividend_tot_a,secondservepointswon_divisor_tot_a,breakpointssaved_percent_tot_a,breakpointssaved_dividend_tot_a,breakpointssaved_divisor_tot_a,servicegamesplayed_tot_a,serverating_tot_b,serveratinglink_tot_b,doublefaults_tot_b,aces_tot_b,firstserve_percent_tot_b,firstserve_dividend_tot_b,firstserve_divisor_tot_b,firstservepointswon_percent_tot_b,firstservepointswon_dividend_tot_b,firstservepointswon_divisor_tot_b,secondservepointswon_percent_tot_b,secondservepointswon_dividend_tot_b,secondservepointswon_divisor_tot_b,breakpointssaved_percent_tot_b,breakpointssaved_dividend_tot_b,breakpointssaved_divisor_tot_b,servicegamesplayed_tot_b,totalservicepointswon_percent_tot_a,totalservicepointswon_dividend_tot_a,totalservicepointswon_divisor_tot_a,totalreturnpointswon_percent_tot_a,totalreturnpointswon_dividend_tot_a,totalreturnpointswon_divisor_tot_a,totalpointswon_percent_tot_a,totalpointswon_dividend_tot_a,totalpointswon_divisor_tot_a,totalservicepointswon_percent_tot_b,totalservicepointswon_dividend_tot_b,totalservicepointswon_divisor_tot_b,totalreturnpointswon_percent_tot_b,totalreturnpointswon_dividend_tot_b,totalreturnpointswon_divisor_tot_b,totalpointswon_percent_tot_b,totalpointswon_dividend_tot_b,totalpointswon_divisor_tot_b,winner_flag,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS107,Round of 128,,,F,5,PL56,R. Hijikata,T. Paul,H0BH,PL56,AUS,USA,,24,,T. Paul,R. Hijikata,24,,USA,AUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,184.0,/en/stats/leaderboard?page=serve,2.0,5.0,83.0,103.0,124.0,65.0,67.0,103.0,33.0,7.0,21.0,55.0,6.0,11.0,0.0,201.0,/en/stats/leaderboard?page=serve,3.0,13.0,77.0,110.0,142.0,70.0,77.0,110.0,44.0,14.0,32.0,75.0,9.0,12.0,0.0,60.0,74.0,124.0,36.0,51.0,142.0,47.0,125.0,266.0,64.0,91.0,142.0,40.0,50.0,124.0,53.0,141.0,266.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS108,Round of 128,,,F,5,F0FV,J. Fonseca,L. Pavlovic,F0FV,P0AY,BRA,FRA,28,,,J. Fonseca,L. Pavlovic,28,,BRA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,165.0,/en/stats/leaderboard?page=serve,6.0,8.0,48.0,45.0,93.0,71.0,32.0,45.0,44.0,21.0,48.0,44.0,4.0,9.0,0.0,210.0,/en/stats/leaderboard?page=serve,0.0,3.0,69.0,65.0,94.0,72.0,47.0,65.0,66.0,19.0,29.0,75.0,6.0,8.0,0.0,57.0,53.0,93.0,30.0,28.0,94.0,43.0,81.0,187.0,70.0,66.0,94.0,43.0,40.0,93.0,57.0,106.0,187.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS109,Round of 128,,,F,5,P0HW,M. Zheng,D. Prizmic,Z0BZ,P0HW,USA,CRO,,,,D. Prizmic,M. Zheng,,,CRO,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,141.0,/en/stats/leaderboard?page=serve,2.0,3.0,58.0,37.0,64.0,49.0,18.0,37.0,33.0,9.0,27.0,30.0,3.0,10.0,0.0,184.0,/en/stats/leaderboard?page=serve,3.0,3.0,64.0,47.0,73.0,74.0,35.0,47.0,46.0,12.0,26.0,80.0,4.0,5.0,0.0,42.0,27.0,64.0,36.0,26.0,73.0,39.0,53.0,137.0,64.0,47.0,73.0,58.0,37.0,64.0,61.0,84.0,137.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS110,Round of 128,,,F,5,R0EB,H. Dellien,V. Royer,DA31,R0EB,BOL,FRA,,,,V. Royer,H. Dellien,,,FRA,BOL,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,162.0,/en/stats/leaderboard?page=serve,0.0,1.0,75.0,70.0,93.0,56.0,39.0,70.0,30.0,7.0,23.0,53.0,8.0,15.0,0.0,206.0,/en/stats/leaderboard?page=serve,1.0,6.0,66.0,47.0,71.0,68.0,32.0,47.0,67.0,16.0,24.0,60.0,3.0,5.0,0.0,49.0,46.0,93.0,32.0,23.0,71.0,42.0,69.0,164.0,68.0,48.0,71.0,51.0,47.0,93.0,58.0,95.0,164.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS111,Round of 128,,,F,5,D643,G. Mpetshi Perricard,N. Djokovic,M0GZ,D643,FRA,SRB,,3,,N. Djokovic,G. Mpetshi Perricard,3,,SRB,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,201.0,/en/stats/leaderboard?page=serve,4.0,16.0,76.0,96.0,127.0,68.0,65.0,96.0,45.0,14.0,31.0,69.0,11.0,16.0,0.0,236.0,/en/stats/leaderboard?page=serve,2.0,12.0,78.0,83.0,107.0,81.0,67.0,83.0,67.0,16.0,24.0,60.0,3.0,5.0,0.0,62.0,79.0,127.0,22.0,24.0,107.0,44.0,103.0,234.0,78.0,83.0,107.0,38.0,48.0,127.0,56.0,131.0,234.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS112,Round of 128,,,F,5,B0NN,T. Fritz,N. Basavareddy,FB98,B0NN,USA,USA,7,,,N. Basavareddy,T. Fritz,,7,USA,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,210.0,/en/stats/leaderboard?page=serve,5.0,21.0,69.0,100.0,145.0,76.0,76.0,100.0,49.0,22.0,45.0,50.0,3.0,6.0,0.0,203.0,/en/stats/leaderboard?page=serve,3.0,4.0,63.0,91.0,144.0,77.0,70.0,91.0,62.0,33.0,53.0,75.0,3.0,4.0,0.0,68.0,98.0,145.0,28.0,41.0,144.0,48.0,139.0,289.0,72.0,103.0,144.0,32.0,47.0,145.0,52.0,150.0,289.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS113,Round of 128,,,F,5,M0QI,A. Shevchenko,A. Michelsen,S0H2,M0QI,KAZ,USA,,,,A. Michelsen,A. Shevchenko,,,USA,KAZ,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,157.0,/en/stats/leaderboard?page=serve,4.0,3.0,64.0,47.0,74.0,53.0,25.0,47.0,41.0,11.0,27.0,36.0,4.0,11.0,0.0,210.0,/en/stats/leaderboard?page=serve,2.0,9.0,60.0,43.0,72.0,77.0,33.0,43.0,66.0,19.0,29.0,67.0,4.0,6.0,0.0,49.0,36.0,74.0,28.0,20.0,72.0,38.0,56.0,146.0,72.0,52.0,72.0,51.0,38.0,74.0,62.0,90.0,146.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS114,Round of 128,,,F,5,D994,J. Duckworth,G. Diallo,D994,D0F6,AUS,CAN,,,,J. Duckworth,G. Diallo,,,AUS,CAN,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS115,Round of 128,,,F,5,J0DZ,A. Kovacevic,R. Jodar,K0AZ,J0DZ,USA,ESP,,27,,R. Jodar,A. Kovacevic,27,,ESP,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,151.0,/en/stats/leaderboard?page=serve,5.0,3.0,57.0,39.0,69.0,56.0,22.0,39.0,40.0,12.0,30.0,50.0,6.0,12.0,0.0,217.0,/en/stats/leaderboard?page=serve,2.0,4.0,66.0,42.0,64.0,81.0,34.0,42.0,68.0,15.0,22.0,100.0,1.0,1.0,0.0,49.0,34.0,69.0,23.0,15.0,64.0,37.0,49.0,133.0,77.0,49.0,64.0,51.0,35.0,69.0,63.0,84.0,133.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS116,Round of 128,,,F,5,DH50,A. Davidovich Fokina,D. Dzumhur,DH50,D923,ESP,BIH,21,,,A. Davidovich Fokina,D. Dzumhur,21,,ESP,BIH,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,188.0,/en/stats/leaderboard?page=serve,1.0,3.0,67.0,103.0,153.0,63.0,65.0,103.0,56.0,28.0,50.0,68.0,19.0,28.0,0.0,182.0,/en/stats/leaderboard?page=serve,2.0,4.0,70.0,117.0,167.0,66.0,77.0,117.0,44.0,22.0,50.0,67.0,14.0,21.0,0.0,61.0,93.0,153.0,41.0,68.0,167.0,50.0,161.0,320.0,59.0,99.0,167.0,39.0,60.0,153.0,50.0,159.0,320.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS117,Round of 128,,,F,5,T0A1,P. Llamas Ruiz,T. Tirante,L0CX,T0A1,ESP,ARG,,,,T. Tirante,P. Llamas Ruiz,,,ARG,ESP,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,195.0,/en/stats/leaderboard?page=serve,3.0,2.0,78.0,99.0,127.0,68.0,67.0,99.0,50.0,14.0,28.0,69.0,11.0,16.0,0.0,219.0,/en/stats/leaderboard?page=serve,1.0,20.0,54.0,65.0,121.0,83.0,54.0,65.0,63.0,35.0,56.0,80.0,4.0,5.0,0.0,64.0,81.0,127.0,26.0,32.0,121.0,46.0,113.0,248.0,74.0,89.0,121.0,36.0,46.0,127.0,54.0,135.0,248.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS118,Round of 128,,,F,5,KD46,T. Kokkinakis,T. Atmane,KD46,A0GC,AUS,FRA,,,,T. Kokkinakis,T. Atmane,,,AUS,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,202.0,/en/stats/leaderboard?page=serve,4.0,14.0,92.0,137.0,149.0,67.0,92.0,137.0,33.0,4.0,12.0,69.0,11.0,16.0,0.0,221.0,/en/stats/leaderboard?page=serve,4.0,24.0,94.0,144.0,153.0,74.0,106.0,144.0,33.0,3.0,9.0,67.0,4.0,6.0,0.0,64.0,96.0,149.0,29.0,44.0,153.0,46.0,140.0,302.0,71.0,109.0,153.0,36.0,53.0,149.0,54.0,162.0,302.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS119,Round of 128,,,F,5,CD85,P. Carreno Busta,J. Lehecka,CD85,L0BV,ESP,CZE,,12,,P. Carreno Busta,J. Lehecka,,12,ESP,CZE,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,174.0,/en/stats/leaderboard?page=serve,4.0,4.0,95.0,100.0,105.0,59.0,59.0,100.0,20.0,1.0,5.0,64.0,7.0,11.0,0.0,193.0,/en/stats/leaderboard?page=serve,0.0,10.0,100.0,71.0,71.0,83.0,59.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,60.0,105.0,17.0,12.0,71.0,41.0,72.0,176.0,83.0,59.0,71.0,43.0,45.0,105.0,59.0,104.0,176.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS120,Round of 128,,,F,5,KE29,K. Khachanov,A. Gea,KE29,g0ix,RUS,FRA,13,,,K. Khachanov,A. Gea,13,,RUS,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,160.0,/en/stats/leaderboard?page=serve,4.0,8.0,57.0,51.0,90.0,53.0,27.0,51.0,46.0,18.0,39.0,67.0,12.0,18.0,0.0,197.0,/en/stats/leaderboard?page=serve,1.0,1.0,69.0,66.0,95.0,73.0,48.0,66.0,55.0,16.0,29.0,80.0,8.0,10.0,0.0,50.0,45.0,90.0,33.0,31.0,95.0,41.0,76.0,185.0,67.0,64.0,95.0,50.0,45.0,90.0,59.0,109.0,185.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS121,Round of 128,,,F,5,TA29,K. Jacquet,M. Trungelliti,J0AZ,TA29,FRA,ARG,,,,M. Trungelliti,K. Jacquet,,,ARG,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,165.0,/en/stats/leaderboard?page=serve,1.0,5.0,80.0,70.0,87.0,57.0,40.0,70.0,24.0,4.0,17.0,25.0,2.0,8.0,0.0,213.0,/en/stats/leaderboard?page=serve,2.0,6.0,69.0,49.0,71.0,76.0,37.0,49.0,64.0,14.0,22.0,50.0,1.0,2.0,0.0,51.0,44.0,87.0,28.0,20.0,71.0,41.0,64.0,158.0,72.0,51.0,71.0,49.0,43.0,87.0,59.0,94.0,158.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS122,Round of 128,,,F,5,C0NB,F. Cina,R. Opelka,C0NB,O522,ITA,USA,,,,F. Cina,R. Opelka,,,ITA,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,203.0,/en/stats/leaderboard?page=serve,9.0,13.0,67.0,100.0,149.0,73.0,73.0,100.0,59.0,29.0,49.0,67.0,8.0,12.0,0.0,221.0,/en/stats/leaderboard?page=serve,1.0,8.0,67.0,102.0,153.0,72.0,73.0,102.0,75.0,38.0,51.0,91.0,10.0,11.0,0.0,68.0,102.0,149.0,27.0,42.0,153.0,48.0,144.0,302.0,73.0,111.0,153.0,32.0,47.0,149.0,52.0,158.0,302.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS123,Round of 128,,,F,5,D0C1,S. Wawrinka,J. de Jong,W367,D0C1,SUI,NED,,,,J. de Jong,S. Wawrinka,,,NED,SUI,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,224.0,/en/stats/leaderboard?page=serve,2.0,11.0,92.0,96.0,104.0,60.0,58.0,96.0,63.0,5.0,8.0,33.0,2.0,6.0,0.0,195.0,/en/stats/leaderboard?page=serve,4.0,10.0,91.0,107.0,118.0,71.0,76.0,107.0,27.0,3.0,11.0,82.0,9.0,11.0,0.0,61.0,63.0,104.0,33.0,39.0,118.0,46.0,102.0,222.0,67.0,79.0,118.0,39.0,41.0,104.0,54.0,120.0,222.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS124,Round of 128,,,F,5,HH26,U. Humbert,A. Mannarino,HH26,ME82,FRA,FRA,32,,,U. Humbert,A. Mannarino,32,,FRA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,173.0,/en/stats/leaderboard?page=serve,4.0,6.0,58.0,53.0,91.0,74.0,39.0,53.0,39.0,15.0,38.0,62.0,8.0,13.0,0.0,212.0,/en/stats/leaderboard?page=serve,3.0,11.0,56.0,40.0,72.0,85.0,34.0,40.0,63.0,20.0,32.0,67.0,2.0,3.0,0.0,59.0,54.0,91.0,25.0,18.0,72.0,44.0,72.0,163.0,75.0,54.0,72.0,41.0,37.0,91.0,56.0,91.0,163.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS125,Round of 128,,,F,5,HB64,Q. Halys,M. Bellucci,HB64,B0GG,FRA,ITA,,,,Q. Halys,M. Bellucci,,,FRA,ITA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,164.0,/en/stats/leaderboard?page=serve,8.0,4.0,55.0,51.0,93.0,73.0,37.0,51.0,40.0,17.0,42.0,50.0,4.0,8.0,0.0,193.0,/en/stats/leaderboard?page=serve,5.0,11.0,60.0,62.0,104.0,79.0,49.0,62.0,48.0,20.0,42.0,67.0,4.0,6.0,0.0,58.0,54.0,93.0,34.0,35.0,104.0,45.0,89.0,197.0,66.0,69.0,104.0,42.0,39.0,93.0,55.0,108.0,197.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS126,Round of 128,,,F,5,M0FH,T. Machac,Z. Bergs,M0FH,BU13,CZE,BEL,,,,T. Machac,Z. Bergs,,,CZE,BEL,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,192.0,/en/stats/leaderboard?page=serve,3.0,6.0,84.0,80.0,95.0,58.0,46.0,80.0,47.0,7.0,15.0,58.0,7.0,12.0,0.0,218.0,/en/stats/leaderboard?page=serve,2.0,5.0,84.0,76.0,90.0,67.0,51.0,76.0,64.0,9.0,14.0,75.0,6.0,8.0,0.0,56.0,53.0,95.0,33.0,30.0,90.0,45.0,83.0,185.0,67.0,60.0,90.0,44.0,42.0,95.0,55.0,102.0,185.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS127,Round of 128,,,F,5,Z355,B. Bonzi,A. Zverev,BM95,Z355,FRA,GER,,2,,A. Zverev,B. Bonzi,2,,GER,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,173.0,/en/stats/leaderboard?page=serve,3.0,5.0,64.0,54.0,84.0,57.0,31.0,54.0,50.0,15.0,30.0,50.0,5.0,10.0,0.0,213.0,/en/stats/leaderboard?page=serve,1.0,5.0,67.0,57.0,85.0,67.0,38.0,57.0,75.0,21.0,28.0,50.0,1.0,2.0,0.0,55.0,46.0,84.0,31.0,26.0,85.0,43.0,72.0,169.0,69.0,59.0,85.0,45.0,38.0,84.0,57.0,97.0,169.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS064,Round of 128,,,F,5,S0AG,J. Sinner,C. Tabur,S0AG,T09X,ITA,FRA,1,,,J. Sinner,C. Tabur,1,,ITA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,168.0,/en/stats/leaderboard?page=serve,2.0,2.0,66.0,59.0,89.0,59.0,35.0,59.0,43.0,13.0,30.0,62.0,8.0,13.0,0.0,222.0,/en/stats/leaderboard?page=serve,1.0,8.0,66.0,50.0,76.0,80.0,40.0,50.0,69.0,18.0,26.0,0.0,0.0,0.0,0.0,54.0,48.0,89.0,24.0,18.0,76.0,40.0,66.0,165.0,76.0,58.0,76.0,46.0,41.0,89.0,60.0,99.0,165.0
